repo,pr_id,title,state,created_at,closed_at,merged_at
numpy/numpy,31370,TST: Validate warning message content in _DeprecationTestCase,closed,2026-05-01,2026-05-07,2026-05-07
numpy/numpy,31302,ENH: Create a path for legacy dtypes to transition to new DType API,open,2026-04-22,,
numpy/numpy,31345,ENH: Descending sorts with built-in dtype implementations,open,2026-04-27,,
numpy/numpy,31332,ENH: allow larger than C int sized structured dtypes,open,2026-04-26,,
numpy/numpy,31377,DOC: fix nitpicky Sphinx warnings in NEP 13,open,2026-05-03,,
numpy/numpy,31369,MAINT: Change the Scalar check in astype to only accept np objects,open,2026-05-01,,
numpy/numpy,31395,MAINT: Bump the python-deps group in /requirements with 2 updates,closed,2026-05-06,2026-05-06,2026-05-06
numpy/numpy,31378,ENH: raise OverflowError on datetime64/timedelta64 arithmetic overflow,open,2026-05-03,,
numpy/numpy,31235,BUG: preserve datetime.date scalar comparison transitivity,open,2026-04-13,,
numpy/numpy,31394,Add Geometric Mean,closed,2026-05-06,2026-05-06,
numpy/numpy,31389,BLD/MAINT: improve support for Intel LLVM compilers,closed,2026-05-05,2026-05-05,2026-05-05
numpy/numpy,31393,MAINT: Bump the python-deps group in /requirements with 2 updates,closed,2026-05-05,2026-05-05,2026-05-05
numpy/numpy,31385,update openblas to 0.3.33,closed,2026-05-04,2026-05-05,2026-05-05
numpy/numpy,31108,"ENH, PERF: small arrays/dimensions on array object - with special allocator                           ",open,2026-03-31,,
numpy/numpy,31391,BLD/MAINT: improve support for Intel LLVM compilers,closed,2026-05-05,2026-05-05,2026-05-05
numpy/numpy,31387,DEP: remove deprecated 'full' and 'economic' modes from numpy.linalg.qr,open,2026-05-05,,
numpy/numpy,31390,BUILD: newer MKL uses so.3,closed,2026-05-05,2026-05-05,2026-05-05
numpy/numpy,31388,CI: newer MKL uses so.3,closed,2026-05-05,2026-05-05,2026-05-05
numpy/numpy,25044,BLD: Check Intel compiler when checking complex types in build,closed,2023-10-31,2026-05-05,
numpy/numpy,31383,CI: remove Cirrus CI FreeBSD job (#31380),closed,2026-05-04,2026-05-04,2026-05-04
numpy/numpy,31380,CI: remove Cirrus CI FreeBSD job,closed,2026-05-04,2026-05-04,2026-05-04
numpy/numpy,30806,ENH: add C99 Annex G recoveries for complex multiplication and division following CPython,open,2026-02-08,,
numpy/numpy,30995,ENH: add riscv64 to the wheel build matrix,open,2026-03-12,,
numpy/numpy,31381,CI: retire cirrus,closed,2026-05-04,2026-05-04,
numpy/numpy,31376,MAINT: clarify why a structured dtype might not be trivially copyable,closed,2026-05-03,2026-05-04,2026-05-04
numpy/numpy,31319,BUG: fix `np.ones` to raise ValueError on creation for generic datetime64,closed,2026-04-24,2026-05-04,
numpy/numpy,31379,BUG: Fix signed overflow issue in npy_gcd for INT_MIN on s390x (#31360),closed,2026-05-04,2026-05-04,2026-05-04
numpy/numpy,31360,BUG: Fix signed overflow issue in npy_gcd for INT_MIN on s390x,closed,2026-04-29,2026-04-30,2026-04-30
numpy/numpy,31371,BUG: Avoid optimization causing astropy regression,closed,2026-05-01,2026-05-02,2026-05-02
numpy/numpy,31375,"BUG,TST: Fix condition for whether long double is “IBM double double”.",open,2026-05-02,,
numpy/numpy,31339,BUG: interp returns empty array for empty x input,open,2026-04-26,,
numpy/numpy,31373,MAINT: Bump conda-incubator/setup-miniconda from 4.0.0 to 4.0.1,closed,2026-05-01,2026-05-01,2026-05-01
numpy/numpy,31374,MAINT: Bump ruff from 0.15.11 to 0.15.12 in /requirements in the python-deps group,closed,2026-05-01,2026-05-01,2026-05-01
numpy/numpy,31372,MAINT: Bump int128/hide-comment-action from 1.56.0 to 1.57.0,closed,2026-05-01,2026-05-01,2026-05-01
numpy/numpy,29877,BUG: Fix repr of polynomial for non-standard dtypes,closed,2025-10-05,2025-10-22,
numpy/numpy,31365,Handle Python scalars consistently in np.astype,closed,2026-04-30,2026-05-01,
numpy/numpy,31368,MAINT: Bump conda-incubator/setup-miniconda from 3.3.0 to 4.0.0,closed,2026-04-30,2026-04-30,2026-04-30
numpy/numpy,31173,DEV: avoid byte-compiling every .py file on a `spin build` call.,closed,2026-04-07,2026-04-07,2026-04-07
numpy/numpy,31367,Estou muito feliz por estar fazendo a minha primeira edição,closed,2026-04-30,2026-04-30,
numpy/numpy,31366,ENH: New BBTD module,closed,2026-04-30,2026-04-30,
numpy/numpy,31364,MAINT: Make most DTypes (not `np.dtype`) HeapTypes,open,2026-04-30,,
pandas-dev/pandas,65455,CI: Clean misc workflows and files,closed,2026-05-03,2026-05-10,2026-05-10
pandas-dev/pandas,65570,BUG: ensure pyarrow timestamp index creates DatetimeIndex,open,2026-05-10,,
pandas-dev/pandas,65572,PERF: avoid ndarray[object] intermediate when constructing pyarrow string Series (GH-64429),open,2026-05-10,,
pandas-dev/pandas,65568,updates for mypy 2.0.0 and pyright 1.1.409,open,2026-05-10,,
pandas-dev/pandas,64905,PERF: Add SIMD instructions with xsimd to reduce moments,open,2026-03-28,,
pandas-dev/pandas,65471,BLD: Add xsimd Dependency and SIMD detection,open,2026-05-05,,
pandas-dev/pandas,65378,BUG: nansem with mask + skipna=False + axis returns scalar nan instead of array,open,2026-04-27,,
pandas-dev/pandas,65164,"ENH: DataFrameGroupBy.transform now accepts list, dict, and NamedAgg arguments (GH#58318)",open,2026-04-11,,
pandas-dev/pandas,65571,TST: regression test for read_parquet with first batch all-None (GH-55731),open,2026-05-10,,
pandas-dev/pandas,63831,BUG: missing value after comparison,open,2026-01-23,,
pandas-dev/pandas,65569,CI: Update pixi.lock,open,2026-05-10,,
pandas-dev/pandas,65554,Improve KeyError message in DataFrame indexingImprove keyerror message,closed,2026-05-09,2026-05-09,
pandas-dev/pandas,65291,DOC: add docstring with examples to NDFrame.__invert__ (~ operator),open,2026-04-19,,
pandas-dev/pandas,65566,BUG: support PeriodDtype values in HDFStore (GH-41978),open,2026-05-10,,
pandas-dev/pandas,65567,"BUG: round-trip TimedeltaIndex through to_hdf(format=""table"") (GH-21466)",open,2026-05-10,,
pandas-dev/pandas,65126,BUG: .loc with mixed scalar/slice on MultiIndex now drops scalar-keyed levels,open,2026-04-08,,
pandas-dev/pandas,65530,TST: DataFrame.sum(axis=1) min_count for SparseDtype columns,open,2026-05-08,,
pandas-dev/pandas,65551,BUG: fix `groupby` cumprod/cummin/cummax dropping nullable int dtype when group key has `NA`,open,2026-05-08,,
pandas-dev/pandas,65564,DOC: fill gaps in HDFStore documentation,open,2026-05-09,,
pandas-dev/pandas,65365,Fix/to parquet partition cols error,open,2026-04-24,,
pandas-dev/pandas,63512,API: Add reduction methods to pandas EAs,open,2025-12-30,,
pandas-dev/pandas,65565,CLN: drop removed .bool() from __bool__ ambiguous-truth message (GH-61417),open,2026-05-09,,
pandas-dev/pandas,65091,PERF: fast-path factorization for monotonic groupby keys,open,2026-04-06,,
pandas-dev/pandas,65560,DOC: document infer_nrows=np.inf for read_fwf (GH-21970),open,2026-05-09,,
pandas-dev/pandas,65563,DOC: document compiled regex with flags in replace (GH-32233),open,2026-05-09,,
pandas-dev/pandas,65562,"BUG: clearer error for read_csv(BytesIO, memory_map=True) (GH-45630)",open,2026-05-09,,
pandas-dev/pandas,65561,DOC: warn raw=True ndarray lacks .iloc/.index in Rolling/Expanding.apply (GH-38809),open,2026-05-09,,
pandas-dev/pandas,65159,BUG: Preserve dtype for NA columns during DataFrame reindex,open,2026-04-10,,
pandas-dev/pandas,63915,BUG:to_datetime with origin,closed,2026-01-28,2026-05-08,2026-05-08
pandas-dev/pandas,65488,Skipna issue,open,2026-05-06,,
pandas-dev/pandas,65432,"DEPR: %n directive in Period.strftime, use %N instead",open,2026-04-30,,
pandas-dev/pandas,65546,DOC: fix relativedelta link in DateOffset See Also,closed,2026-05-08,2026-05-08,2026-05-08
pandas-dev/pandas,64870,BUG: Fix TimedeltaIndex string slice resolution,open,2026-03-26,,
pandas-dev/pandas,64954,BUG: Fix to_period losing month anchor for start/business offsets,open,2026-03-31,,
pandas-dev/pandas,65555,TYP: fix frame apply reduction typing,open,2026-05-09,,
pandas-dev/pandas,65192,PERF: short-circuit array_equivalent and equals comparisons,closed,2026-04-12,2026-05-09,2026-05-09
pandas-dev/pandas,65538,DOC: clarify ExcelWriter engine vs package names (GH-48514),open,2026-05-08,,
pandas-dev/pandas,65103,PERF: use ufunc.reduceat for sorted groupby aggregations,open,2026-04-06,,
pandas-dev/pandas,65545,DOC: clarify GroupBy.resample parameters (GH-54295),closed,2026-05-08,2026-05-09,2026-05-09
pandas-dev/pandas,65533,TYP: type-check pandas.core.sample,closed,2026-05-08,2026-05-09,2026-05-09
pandas-dev/pandas,65557,DOC: Clarify meta_prefix and record_prefix in json_normalize (#54121),open,2026-05-09,,
pandas-dev/pandas,65559,DOC: Quote identifiers in psql_insert_copy user-guide example (#53942),open,2026-05-09,,
pandas-dev/pandas,65558,DOC: Document Timestamp.timestamp() in 'From timestamps to epoch' user guide (#56343),open,2026-05-09,,
pandas-dev/pandas,65428,ENH: improve to_offset error message for deprecated uppercase aliases,open,2026-04-30,,
pandas-dev/pandas,65556,TST: add test for kendall correlation with duplicates,open,2026-05-09,,
pandas-dev/pandas,65119,FIX: silent data loss in MultiIndex __setitem__ with object-dtype level,open,2026-04-08,,
pandas-dev/pandas,65552,BUG: Ensure read_excel creates DatetimeIndex with pyarrow backend (#6…,closed,2026-05-09,2026-05-09,
pandas-dev/pandas,65519,DOC: clarify read_xml xpath behavior with default namespace,closed,2026-05-08,2026-05-09,
pandas-dev/pandas,63678,DOC: clarify read_xml xpath behavior with default namespace,open,2026-01-14,,
pandas-dev/pandas,62440,"DEPR: unit->input_unit in to_datetime, to_timedelta",open,2025-09-25,,
pandas-dev/pandas,65278,PERF: speed up DataFrame.plot with DatetimeIndex on wide DataFrames,open,2026-04-18,,
pandas-dev/pandas,65115,BUG: .dt.seconds Discrepancy Between NumPy and PyArrow Timedelta Dtypes,open,2026-04-08,,
pandas-dev/pandas,65420,BUG: merge with NaN-labeled join key produced duplicate columns,open,2026-04-29,,
pandas-dev/pandas,65526,BUG: DataFrame.max/min axis=1 returning NaT on multi-block dt64tz frames (GH-65500),open,2026-05-08,,
pandas-dev/pandas,65527,"DOC: drop dead redirects, generate ExtensionDtype member pages",closed,2026-05-08,2026-05-09,2026-05-09
pandas-dev/pandas,65531,CLN: drop stale pre-commit exclude for deleted code_style.rst,closed,2026-05-08,2026-05-09,2026-05-09
pandas-dev/pandas,65534,TYP: enable mypy checking for pandas.core.window.online,closed,2026-05-08,2026-05-09,2026-05-09
pandas-dev/pandas,65535,TYP: enable mypy on core.internals.api,closed,2026-05-08,2026-05-09,2026-05-09
pandas-dev/pandas,65537,TYP: enable mypy checks on pandas.core.dtypes.generic,closed,2026-05-08,2026-05-09,2026-05-09
pandas-dev/pandas,65541,TYP: enable mypy checking for pandas.core.sorting,closed,2026-05-08,2026-05-09,2026-05-09
scikit-learn/scikit-learn,33533,[Callbacks] ENH Add callback support to `BaseSearchCV`,open,2026-03-13,,
scikit-learn/scikit-learn,27630,ENH Support for monotonic trees with missing values,closed,2023-10-20,2026-05-10,2026-05-10
scikit-learn/scikit-learn,31127,ENH add narwhals as dependency,closed,2025-04-01,2026-05-07,2026-05-07
scikit-learn/scikit-learn,33929,TST: Fix flakyness of array-API poisson regression compliance test,open,2026-05-04,,
scikit-learn/scikit-learn,33964,MNT move test on pandas sparse dataframe to validation - where it belongs,open,2026-05-10,,
scikit-learn/scikit-learn,33954,TST remove test_check_feature_names_in_pandas,closed,2026-05-09,2026-05-10,2026-05-10
scikit-learn/scikit-learn,27980,support `handle_unknown = infrequent_if_exist`  and `handle_unknown = ignore` in OrdinalEncoder,open,2023-12-19,,
scikit-learn/scikit-learn,33961,PERF avoid n_samples x n_samples dia_array in _rescale_data for sparse input,open,2026-05-09,,
scikit-learn/scikit-learn,33723,DOC HalvingGridSearchCV/HalvingRandomSearchCV: clarify best_estimator_ reflects last halving iteration,open,2026-04-11,,
scikit-learn/scikit-learn,33791,DOC Add numerical stability note to CCA when n_features > n_samples,open,2026-04-19,,
scikit-learn/scikit-learn,33728,DOC Document approximate stratification in StratifiedShuffleSplit,open,2026-04-12,,
scikit-learn/scikit-learn,33722,DOC VotingClassifier: clarify that estimators_ are fitted on integer-encoded labels,open,2026-04-11,,
scikit-learn/scikit-learn,33792,FIX SimpleImputer.inverse_transform column order with all-NaN features,open,2026-04-19,,
scikit-learn/scikit-learn,33354,"FEA Categorical split support for `DecisionTree*`, and `RandomForest*`",open,2026-02-22,,
scikit-learn/scikit-learn,33955,MNT _convert_container columns_name -> column_names,closed,2026-05-09,2026-05-09,2026-05-09
scikit-learn/scikit-learn,33962,MNT: reduce memory retention in DBSCAN across consecutive fit() calls,open,2026-05-09,,
scikit-learn/scikit-learn,33959,MNT use narwhals in indexable,open,2026-05-09,,
scikit-learn/scikit-learn,33956,"MNT _convert_container ""dataframe"" -> ""pandas""",closed,2026-05-09,2026-05-09,2026-05-09
scikit-learn/scikit-learn,33847,[Callbacks] ENH Add callback support to LogisticRegression for lbfgs,open,2026-04-24,,
scikit-learn/scikit-learn,33948,MNT remove tree DOUBLE and DTYPE,open,2026-05-07,,
scikit-learn/scikit-learn,33957,MNT move bitset from HGBT to utils,closed,2026-05-09,2026-05-09,2026-05-09
scikit-learn/scikit-learn,33902,"Fix TypeError in LogisticRegressionCV with refit, use_legacy_attribute False",closed,2026-04-29,2026-05-09,2026-05-09
scikit-learn/scikit-learn,33951,DOC Add L2 penalty reference in plot_svm_scale_c example,open,2026-05-08,,
scikit-learn/scikit-learn,33953,FIX SplineTransformer with missing values,open,2026-05-08,,
scikit-learn/scikit-learn,33778,Move mixed array input support of regression metrics to `_check_reg_targets`,open,2026-04-17,,
scikit-learn/scikit-learn,33704,DOC Financial supporters,closed,2026-04-07,2026-05-05,2026-05-05
scikit-learn/scikit-learn,33856,Adds 'cube_root' option to `n_bins` parameter in `calibration_curve` and `CalibrationDisplay`,open,2026-04-26,,
scikit-learn/scikit-learn,33949,FIX add `atol` to `test_enet_ridge_consistency`,closed,2026-05-08,2026-05-08,2026-05-08
scikit-learn/scikit-learn,30859,FIX `LogisticRegressionCV.score` and `_BaseScorer` metadata routing,open,2025-02-19,,
scikit-learn/scikit-learn,33952,DOC Use DecisionBoundaryDisplay in Plot RBF Parameters example,open,2026-05-08,,
scikit-learn/scikit-learn,33946,MNT move _check_categorical_features to utils.validaiton,closed,2026-05-07,2026-05-08,2026-05-08
scikit-learn/scikit-learn,33931,fix: remove unsafe exec() in liblinear_helper.c,closed,2026-05-05,2026-05-08,
scikit-learn/scikit-learn,33725,[Callbacks] Add debugger-only fallback for callback manager,closed,2026-04-11,2026-05-08,
scikit-learn/scikit-learn,33899,[Callbacks] ENH Always lazily get the manager in ProgressBar,closed,2026-04-29,2026-05-08,
scikit-learn/scikit-learn,33938,FIX make callbacks pickle-able and lazy-process-spawn,closed,2026-05-06,2026-05-08,
scikit-learn/scikit-learn,33827,FIX metadata routing shouldn't deep copy estimator,open,2026-04-22,,
scikit-learn/scikit-learn,33322,FEA Callbacks API,open,2026-02-19,,
scikit-learn/scikit-learn,33941,[Callbacks] Drop the callback manager,closed,2026-05-07,2026-05-08,2026-05-08
scikit-learn/scikit-learn,33947,MNT cleanup Cython imports in tree module,closed,2026-05-07,2026-05-08,2026-05-08
scikit-learn/scikit-learn,32546,"FIX Multioutput regressors raise ValueError when scoring with `multioutput=""raw_values""`",closed,2025-10-20,2026-05-08,
scikit-learn/scikit-learn,33481,Check NuSVC feasibility before kernel computation (Fixes #33478),closed,2026-03-07,2026-05-08,
scikit-learn/scikit-learn,33624,GMM with missing data support,closed,2026-03-24,2026-05-08,
scikit-learn/scikit-learn,33886,DOC Add Examples section to validate_data,closed,2026-04-29,2026-05-08,
scikit-learn/scikit-learn,33940,FIX: ensuring that nested Pipeline HTML repr is dash-wrapped,open,2026-05-07,,
scikit-learn/scikit-learn,33889,FIX: HTML representation with nested meta-estimator,open,2026-04-29,,
scikit-learn/scikit-learn,33898,FIX: Array API: Fix CPU-`dpnp` tests,open,2026-04-29,,
scikit-learn/scikit-learn,33848,DOC Clarify that prediction data with array API must be on same device,closed,2026-04-24,2026-05-08,2026-05-08
scikit-learn/scikit-learn,33943,fix: TunedThresholdClassifierCV reuses cv.split() iterator when refit=False,closed,2026-05-07,2026-05-08,
scikit-learn/scikit-learn,33787,[Callbacks] Add callback support to Pipeline,closed,2026-04-17,2026-05-07,2026-05-07
scikit-learn/scikit-learn,33944,MNT X_DTYPE and Y_DTYPE in tree module,open,2026-05-07,,
scikit-learn/scikit-learn,33928,[Callbacks] ENH Add a callback section in 'what's new',open,2026-05-04,,
scikit-learn/scikit-learn,33855,DEP n_alphas in lasso_path and enet_path,closed,2026-04-26,2026-05-05,2026-05-05
scikit-learn/scikit-learn,33917,Bump the actions group across 1 directory with 5 updates,open,2026-05-01,,
scikit-learn/scikit-learn,33850,FIX: `TransformerTargetRegressor` HTML display,closed,2026-04-24,2026-05-04,2026-05-04
