Idx,ListingInfo1,UserupdateInfo1,UserupdateInfo2
10101,2014/02/28,_MarriageStatusId,2014/02/21
10101,2014/02/28,_MobilePhone,2014/02/21
10101,2014/02/28,_MobilePhone,2014/02/21
10101,2014/02/28,_QQ,2014/02/21
10101,2014/02/28,_ResidenceAddress,2014/02/21
10101,2014/02/28,_ResidencePhone,2014/02/21
10101,2014/02/28,_ResidenceTypeId,2014/02/21
10101,2014/02/28,_ResidenceYears,2014/02/21
10105,2014/02/22,_EducationId,2014/02/16
10105,2014/02/22,_HasBuyCar,2014/02/16
10105,2014/02/22,_LastUpdateDate,2014/02/16
10105,2014/02/22,_LastUpdateDate,2014/02/16
10105,2014/02/22,_LastUpdateDate,2014/02/16
10105,2014/02/22,_LastUpdateDate,2014/02/20
10105,2014/02/22,_MarriageStatusId,2014/02/16
10105,2014/02/22,_MobilePhone,2014/02/16
10105,2014/02/22,_MobilePhone,2014/02/16
10105,2014/02/22,_QQ,2014/02/16
10105,2014/02/22,_ResidenceAddress,2014/02/16
10105,2014/02/22,_ResidencePhone,2014/02/16
10105,2014/02/22,_ResidenceTypeId,2014/02/16
10105,2014/02/22,_ResidenceYears,2014/02/16
10106,2014/02/28,_EducationId,2014/02/21
10106,2014/02/28,_HasBuyCar,2014/02/21
10106,2014/02/28,_MarriageStatusId,2014/02/21
10106,2014/02/28,_MobilePhone,2014/02/21
10106,2014/02/28,_MobilePhone,2014/02/21
10106,2014/02/28,_QQ,2014/02/21
10106,2014/02/28,_ResidenceAddress,2014/02/21
10106,2014/02/28,_ResidencePhone,2014/02/21
10106,2014/02/28,_ResidenceTypeId,2014/02/21
10106,2014/02/28,_ResidenceYears,2014/02/21
10109,2014/02/25,_HasBuyCar,2014/02/21
10109,2014/02/25,_MobilePhone,2014/02/21
10109,2014/02/25,_QQ,2014/02/21
10109,2014/02/25,_ResidencePhone,2014/02/21
10109,2014/02/25,_ResidenceTypeId,2014/02/21
10109,2014/02/25,_ResidenceYears,2014/02/21
10110,2014/02/28,_EducationId,2014/02/19
10110,2014/02/28,_HasBuyCar,2014/02/19
10110,2014/02/28,_MarriageStatusId,2014/02/19
10110,2014/02/28,_MobilePhone,2014/02/19
10110,2014/02/28,_MobilePhone,2014/02/21
10110,2014/02/28,_QQ,2014/02/19
10110,2014/02/28,_ResidenceAddress,2014/02/19
10110,2014/02/28,_ResidencePhone,2014/02/19
10110,2014/02/28,_ResidenceTypeId,2014/02/19
10110,2014/02/28,_ResidenceYears,2014/02/19
10111,2014/02/28,_EducationId,2014/02/21
10111,2014/02/28,_HasBuyCar,2014/02/21
10111,2014/02/28,_MarriageStatusId,2014/02/21
10111,2014/02/28,_MobilePhone,2014/02/21
10111,2014/02/28,_MobilePhone,2014/02/21
10111,2014/02/28,_QQ,2014/02/21
10111,2014/02/28,_ResidenceAddress,2014/02/21
10111,2014/02/28,_ResidencePhone,2014/02/21
10111,2014/02/28,_ResidenceTypeId,2014/02/21
10111,2014/02/28,_ResidenceYears,2014/02/21
10113,2014/02/28,_EducationId,2014/02/21
10113,2014/02/28,_HasBuyCar,2014/02/21
10113,2014/02/28,_LastUpdateDate,2014/02/21
10113,2014/02/28,_MarriageStatusId,2014/02/21
10113,2014/02/28,_MobilePhone,2014/02/21
10113,2014/02/28,_MobilePhone,2014/02/21
10113,2014/02/28,_QQ,2014/02/21
10113,2014/02/28,_ResidenceAddress,2014/02/21
10113,2014/02/28,_ResidencePhone,2014/02/21
10113,2014/02/28,_ResidenceTypeId,2014/02/21
10113,2014/02/28,_ResidenceYears,2014/02/21
10116,2014/02/26,_age,2013/07/30
10116,2014/02/26,_EducationId,2014/02/11
10116,2014/02/26,_gender,2013/07/30
10116,2014/02/26,_HasBuyCar,2014/02/11
10116,2014/02/26,_idNumber,2013/07/30
10116,2014/02/26,_MarriageStatusId,2014/02/11
10116,2014/02/26,_mobilePhone,2013/07/30
10116,2014/02/26,_MobilePhone,2014/02/11
10116,2014/02/26,_QQ,2014/02/11
10116,2014/02/26,_realName,2013/07/30
10116,2014/02/26,_ResidenceAddress,2014/02/11
10116,2014/02/26,_ResidencePhone,2014/02/11
10116,2014/02/26,_ResidenceTypeId,2014/02/11
10116,2014/02/26,_ResidenceYears,2014/02/11
10119,2014/02/26,_EducationId,2014/02/21
10119,2014/02/26,_HasBuyCar,2014/02/21
10119,2014/02/26,_MarriageStatusId,2014/02/21
10119,2014/02/26,_MobilePhone,2014/02/21
10119,2014/02/26,_MobilePhone,2014/02/21
10119,2014/02/26,_QQ,2014/02/21
10119,2014/02/26,_ResidenceAddress,2014/02/21
10119,2014/02/26,_ResidencePhone,2014/02/21
10119,2014/02/26,_ResidenceTypeId,2014/02/21
10119,2014/02/26,_ResidenceYears,2014/02/21
10124,2014/02/27,_EducationId,2014/02/21
10124,2014/02/27,_HasBuyCar,2014/02/21
10124,2014/02/27,_MarriageStatusId,2014/02/21
10124,2014/02/27,_MobilePhone,2014/02/21
10124,2014/02/27,_MobilePhone,2014/02/21
10124,2014/02/27,_QQ,2014/02/21
10124,2014/02/27,_ResidenceAddress,2014/02/21
10124,2014/02/27,_ResidencePhone,2014/02/21
10124,2014/02/27,_ResidenceTypeId,2014/02/21
10124,2014/02/27,_ResidenceYears,2014/02/21
10128,2014/03/06,_EducationId,2014/02/21
10128,2014/03/06,_HasBuyCar,2014/02/21
10128,2014/03/06,_MarriageStatusId,2014/02/21
10128,2014/03/06,_MobilePhone,2014/02/21
10128,2014/03/06,_MobilePhone,2014/02/21
10128,2014/03/06,_MobilePhone,2014/02/26
10128,2014/03/06,_Phone,2014/02/26
10128,2014/03/06,_QQ,2014/02/21
10128,2014/03/06,_ResidenceAddress,2014/02/21
10128,2014/03/06,_ResidencePhone,2014/02/21
10128,2014/03/06,_ResidenceTypeId,2014/02/21
10128,2014/03/06,_ResidenceYears,2014/02/21
10132,2014/03/04,_EducationId,2014/02/21
10132,2014/03/04,_HasBuyCar,2014/02/21
10132,2014/03/04,_MarriageStatusId,2014/02/21
10132,2014/03/04,_MobilePhone,2014/02/21
10132,2014/03/04,_MobilePhone,2014/02/27
10132,2014/03/04,_QQ,2014/02/21
10132,2014/03/04,_ResidenceAddress,2014/02/21
10132,2014/03/04,_ResidencePhone,2014/02/21
10132,2014/03/04,_ResidenceTypeId,2014/02/21
10132,2014/03/04,_ResidenceYears,2014/02/21
10135,2014/02/28,_EducationId,2014/02/16
10135,2014/02/28,_HasBuyCar,2014/02/16
10135,2014/02/28,_MarriageStatusId,2014/02/16
10135,2014/02/28,_MobilePhone,2014/02/16
10135,2014/02/28,_MobilePhone,2014/02/21
10135,2014/02/28,_QQ,2014/02/16
10135,2014/02/28,_ResidenceAddress,2014/02/16
10135,2014/02/28,_ResidencePhone,2014/02/16
10135,2014/02/28,_ResidenceTypeId,2014/02/16
10135,2014/02/28,_ResidenceYears,2014/02/16
10137,2014/02/25,_EducationId,2014/01/22
10137,2014/02/25,_HasBuyCar,2014/01/22
10137,2014/02/25,_IdNumber,2014/01/19
10137,2014/02/25,_MarriageStatusId,2014/01/22
10137,2014/02/25,_MobilePhone,2014/01/19
10137,2014/02/25,_QQ,2014/01/22
10137,2014/02/25,_RealName,2014/01/19
10137,2014/02/25,_ResidenceAddress,2014/01/22
10137,2014/02/25,_ResidencePhone,2014/01/22
10137,2014/02/25,_ResidenceTypeId,2014/01/22
10137,2014/02/25,_ResidenceYears,2014/01/22
10138,2014/03/05,_EducationId,2014/02/21
10138,2014/03/05,_HasBuyCar,2014/02/21
10138,2014/03/05,_MarriageStatusId,2014/02/21
10138,2014/03/05,_MobilePhone,2014/02/21
10138,2014/03/05,_MobilePhone,2014/02/21
10138,2014/03/05,_QQ,2014/02/21
10138,2014/03/05,_ResidenceAddress,2014/02/21
10138,2014/03/05,_ResidencePhone,2014/02/21
10138,2014/03/05,_ResidenceTypeId,2014/02/21
10138,2014/03/05,_ResidenceYears,2014/02/21
1014,2013/11/18,_EducationId,2013/11/11
1014,2013/11/18,_EducationId,2013/11/11
1014,2013/11/18,_HasBuyCar,2013/11/11
1014,2013/11/18,_HasBuyCar,2013/11/11
1014,2013/11/18,_IdNumber,2013/11/11
1014,2013/11/18,_IdNumber,2013/11/11
1014,2013/11/18,_MarriageStatusId,2013/11/11
1014,2013/11/18,_MarriageStatusId,2013/11/11
1014,2013/11/18,_MobilePhone,2013/11/11
1014,2013/11/18,_QQ,2013/11/11
1014,2013/11/18,_QQ,2013/11/11
1014,2013/11/18,_RealName,2013/11/11
1014,2013/11/18,_RealName,2013/11/11
1014,2013/11/18,_ResidenceAddress,2013/11/11
1014,2013/11/18,_ResidenceAddress,2013/11/11
1014,2013/11/18,_ResidencePhone,2013/11/11
1014,2013/11/18,_ResidencePhone,2013/11/11
1014,2013/11/18,_ResidenceTypeId,2013/11/11
1014,2013/11/18,_ResidenceTypeId,2013/11/11
1014,2013/11/18,_ResidenceYears,2013/11/11
1014,2013/11/18,_ResidenceYears,2013/11/11
10145,2014/02/27,_EducationId,2014/02/21
10145,2014/02/27,_HasBuyCar,2014/02/21
10145,2014/02/27,_MarriageStatusId,2014/02/21
10145,2014/02/27,_MobilePhone,2014/02/21
10145,2014/02/27,_MobilePhone,2014/02/21
10145,2014/02/27,_QQ,2014/02/21
10145,2014/02/27,_ResidenceAddress,2014/02/21
10145,2014/02/27,_ResidencePhone,2014/02/21
10145,2014/02/27,_ResidenceTypeId,2014/02/21
10145,2014/02/27,_ResidenceYears,2014/02/21
10146,2014/02/28,_EducationId,2014/02/21
10146,2014/02/28,_HasBuyCar,2014/02/21
10146,2014/02/28,_MarriageStatusId,2014/02/21
10146,2014/02/28,_MobilePhone,2014/02/21
10146,2014/02/28,_MobilePhone,2014/02/21
10146,2014/02/28,_QQ,2014/02/21
10146,2014/02/28,_ResidenceAddress,2014/02/21
10146,2014/02/28,_ResidencePhone,2014/02/21
10146,2014/02/28,_ResidenceTypeId,2014/02/21
10146,2014/02/28,_ResidenceYears,2014/02/21
10147,2014/03/06,_EducationId,2014/02/21
10147,2014/03/06,_HasBuyCar,2014/02/21
10147,2014/03/06,_MarriageStatusId,2014/02/21
10147,2014/03/06,_MobilePhone,2014/02/21
10147,2014/03/06,_MobilePhone,2014/02/21
10147,2014/03/06,_QQ,2014/02/21
10147,2014/03/06,_ResidenceAddress,2014/02/21
10147,2014/03/06,_ResidencePhone,2014/02/21
10147,2014/03/06,_ResidenceTypeId,2014/02/21
10147,2014/03/06,_ResidenceYears,2014/02/21
10151,2014/02/28,_HasBuyCar,2014/02/21
10151,2014/02/28,_QQ,2014/02/21
10151,2014/02/28,_ResidenceYears,2014/02/21
10152,2014/02/25,_EducationId,2014/02/20
10152,2014/02/25,_HasBuyCar,2014/02/20
10152,2014/02/25,_MarriageStatusId,2014/02/20
10152,2014/02/25,_MobilePhone,2014/02/20
10152,2014/02/25,_MobilePhone,2014/02/21
10152,2014/02/25,_QQ,2014/02/20
10152,2014/02/25,_ResidenceAddress,2014/02/20
10152,2014/02/25,_ResidencePhone,2014/02/20
10152,2014/02/25,_ResidenceTypeId,2014/02/20
10152,2014/02/25,_ResidenceYears,2014/02/20
10153,2014/02/28,_EducationId,2014/01/13
10153,2014/02/28,_HasBuyCar,2014/01/13
10153,2014/02/28,_MarriageStatusId,2014/01/13
10153,2014/02/28,_MobilePhone,2014/01/13
10153,2014/02/28,_Phone,2014/02/17
10153,2014/02/28,_QQ,2014/01/13
10153,2014/02/28,_ResidenceAddress,2014/01/13
10153,2014/02/28,_ResidencePhone,2014/01/13
10153,2014/02/28,_ResidenceTypeId,2014/01/13
10153,2014/02/28,_ResidenceYears,2014/01/13
10155,2014/03/07,_EducationId,2014/02/21
10155,2014/03/07,_HasBuyCar,2014/02/21
10155,2014/03/07,_MarriageStatusId,2014/02/21
10155,2014/03/07,_MobilePhone,2014/02/21
10155,2014/03/07,_MobilePhone,2014/02/21
10155,2014/03/07,_QQ,2014/02/21
10155,2014/03/07,_ResidenceAddress,2014/02/21
10155,2014/03/07,_ResidencePhone,2014/02/21
10155,2014/03/07,_ResidenceTypeId,2014/02/21
10155,2014/03/07,_ResidenceYears,2014/02/21
10156,2014/02/28,_EducationId,2014/02/21
10156,2014/02/28,_HasBuyCar,2014/02/21
10156,2014/02/28,_MarriageStatusId,2014/02/21
10156,2014/02/28,_MobilePhone,2014/02/21
10156,2014/02/28,_MobilePhone,2014/02/21
10156,2014/02/28,_QQ,2014/02/21
10156,2014/02/28,_ResidenceAddress,2014/02/21
10156,2014/02/28,_ResidencePhone,2014/02/21
10156,2014/02/28,_ResidenceTypeId,2014/02/21
10156,2014/02/28,_ResidenceYears,2014/02/21
10158,2014/02/26,_EducationId,2014/02/21
10158,2014/02/26,_HasBuyCar,2014/02/21
10158,2014/02/26,_MarriageStatusId,2014/02/21
10158,2014/02/26,_MobilePhone,2014/02/21
10158,2014/02/26,_MobilePhone,2014/02/21
10158,2014/02/26,_QQ,2014/02/21
10158,2014/02/26,_ResidenceAddress,2014/02/21
10158,2014/02/26,_ResidencePhone,2014/02/21
10158,2014/02/26,_ResidenceTypeId,2014/02/21
10158,2014/02/26,_ResidenceYears,2014/02/21
10160,2014/03/05,_CompanyPhone,2014/02/26
10160,2014/03/05,_EducationId,2014/02/21
10160,2014/03/05,_HasBuyCar,2014/02/21
10160,2014/03/05,_MarriageStatusId,2014/02/21
10160,2014/03/05,_MobilePhone,2014/02/21
10160,2014/03/05,_MobilePhone,2014/02/21
10160,2014/03/05,_Phone,2014/02/26
10160,2014/03/05,_QQ,2014/02/21
10160,2014/03/05,_RealName,2014/02/26
10160,2014/03/05,_RelationshipId,2014/02/26
10160,2014/03/05,_ResidenceAddress,2014/02/21
10160,2014/03/05,_ResidencePhone,2014/02/21
10160,2014/03/05,_ResidencePhone,2014/02/26
10160,2014/03/05,_ResidenceTypeId,2014/02/21
10160,2014/03/05,_ResidenceYears,2014/02/21
10164,2014/03/02,_EducationId,2014/02/17
10164,2014/03/02,_EducationId,2014/02/18
10164,2014/03/02,_HasBuyCar,2014/02/17
10164,2014/03/02,_LastUpdateDate,2014/02/18
10164,2014/03/02,_LastUpdateDate,2014/02/18
10164,2014/03/02,_LastUpdateDate,2014/02/18
10164,2014/03/02,_LastUpdateDate,2014/02/18
10164,2014/03/02,_LastUpdateDate,2014/02/18
10164,2014/03/02,_LastUpdateDate,2014/02/18
10164,2014/03/02,_LastUpdateDate,2014/02/18
10164,2014/03/02,_LastUpdateDate,2014/02/19
10164,2014/03/02,_LastUpdateDate,2014/02/20
10164,2014/03/02,_LastUpdateDate,2014/02/20
10164,2014/03/02,_LastUpdateDate,2014/02/21
10164,2014/03/02,_LastUpdateDate,2014/02/21
10164,2014/03/02,_LastUpdateDate,2014/02/25
10164,2014/03/02,_LastUpdateDate,2014/02/27
10164,2014/03/02,_LastUpdateDate,2014/02/27
10164,2014/03/02,_LastUpdateDate,2014/02/27
10164,2014/03/02,_LastUpdateDate,2014/02/28
10164,2014/03/02,_MarriageStatusId,2014/02/17
10164,2014/03/02,_MarriageStatusId,2014/02/18
10164,2014/03/02,_MarriageStatusId,2014/02/18
10164,2014/03/02,_MobilePhone,2014/02/17
10164,2014/03/02,_MobilePhone,2014/02/17
10164,2014/03/02,_Phone,2014/02/20
10164,2014/03/02,_Phone,2014/02/28
10164,2014/03/02,_QQ,2014/02/17
10164,2014/03/02,_RealName,2014/02/28
10164,2014/03/02,_RelationshipId,2014/02/28
10164,2014/03/02,_ResidenceAddress,2014/02/17
10164,2014/03/02,_ResidencePhone,2014/02/17
10164,2014/03/02,_ResidenceTypeId,2014/02/17
10164,2014/03/02,_ResidenceTypeId,2014/02/18
10164,2014/03/02,_ResidenceYears,2014/02/17
10164,2014/03/02,_turnover,2014/02/18
10164,2014/03/02,_turnover,2014/02/18
10164,2014/03/02,_turnover,2014/02/18
10164,2014/03/02,_turnover,2014/02/18
10164,2014/03/02,_turnover,2014/02/18
10164,2014/03/02,_turnover,2014/02/20
10164,2014/03/02,_turnover,2014/02/20
10164,2014/03/02,_turnover,2014/02/21
10164,2014/03/02,_turnover,2014/02/27
10164,2014/03/02,_turnover,2014/02/27
10164,2014/03/02,_turnover,2014/02/28
10165,2014/03/01,_EducationId,2014/02/21
10165,2014/03/01,_HasBuyCar,2014/02/21
10165,2014/03/01,_MarriageStatusId,2014/02/21
10165,2014/03/01,_MobilePhone,2014/02/21
10165,2014/03/01,_MobilePhone,2014/02/21
10165,2014/03/01,_QQ,2014/02/21
10165,2014/03/01,_ResidenceAddress,2014/02/21
10165,2014/03/01,_ResidencePhone,2014/02/21
10165,2014/03/01,_ResidenceTypeId,2014/02/21
10165,2014/03/01,_ResidenceYears,2014/02/21
10166,2014/02/28,_EducationId,2014/02/21
10166,2014/02/28,_HasBuyCar,2014/02/21
10166,2014/02/28,_MarriageStatusId,2014/02/21
10166,2014/02/28,_MobilePhone,2014/02/21
10166,2014/02/28,_MobilePhone,2014/02/21
10166,2014/02/28,_QQ,2014/02/21
10166,2014/02/28,_ResidenceAddress,2014/02/21
10166,2014/02/28,_ResidencePhone,2014/02/21
10166,2014/02/28,_ResidenceTypeId,2014/02/21
10166,2014/02/28,_ResidenceYears,2014/02/21
10169,2014/03/06,_EducationId,2014/02/21
10169,2014/03/06,_HasBuyCar,2014/02/21
10169,2014/03/06,_LastUpdateDate,2014/02/21
10169,2014/03/06,_LastUpdateDate,2014/02/22
10169,2014/03/06,_LastUpdateDate,2014/02/22
10169,2014/03/06,_LastUpdateDate,2014/02/22
10169,2014/03/06,_MarriageStatusId,2014/02/21
10169,2014/03/06,_MobilePhone,2014/02/21
10169,2014/03/06,_QQ,2014/02/21
10169,2014/03/06,_ResidenceAddress,2014/02/21
10169,2014/03/06,_ResidencePhone,2014/02/21
10169,2014/03/06,_ResidenceTypeId,2014/02/21
10169,2014/03/06,_ResidenceYears,2014/02/21
1017,2013/11/18,_EducationId,2013/11/13
1017,2013/11/18,_HasBuyCar,2013/11/13
1017,2013/11/18,_IdNumber,2013/11/13
1017,2013/11/18,_LastUpdateDate,2013/11/17
1017,2013/11/18,_MarriageStatusId,2013/11/13
1017,2013/11/18,_MobilePhone,2013/11/13
1017,2013/11/18,_QQ,2013/11/13
1017,2013/11/18,_RealName,2013/11/13
1017,2013/11/18,_ResidenceAddress,2013/11/13
1017,2013/11/18,_ResidencePhone,2013/11/13
1017,2013/11/18,_ResidenceTypeId,2013/11/13
1017,2013/11/18,_ResidenceYears,2013/11/13
1017,2013/11/18,_turnover,2013/11/17
1017,2013/11/18,_turnover,2013/11/17
10171,2014/02/27,_EducationId,2014/02/21
10171,2014/02/27,_EducationId,2014/02/23
10171,2014/02/27,_HasBuyCar,2014/02/21
10171,2014/02/27,_LastUpdateDate,2014/02/23
10171,2014/02/27,_MarriageStatusId,2014/02/21
10171,2014/02/27,_MobilePhone,2014/02/21
10171,2014/02/27,_MobilePhone,2014/02/21
10171,2014/02/27,_Phone,2014/02/23
10171,2014/02/27,_QQ,2014/02/21
10171,2014/02/27,_RealName,2014/02/23
10171,2014/02/27,_ResidenceAddress,2014/02/21
10171,2014/02/27,_ResidencePhone,2014/02/21
10171,2014/02/27,_ResidenceTypeId,2014/02/21
10171,2014/02/27,_ResidenceYears,2014/02/21
10189,2014/03/04,_age,2013/05/17
10189,2014/03/04,_CompanyAddress,2014/02/23
10189,2014/03/04,_CompanyName,2014/02/23
10189,2014/03/04,_CompanyPhone,2014/02/23
10189,2014/03/04,_Department,2014/02/23
10189,2014/03/04,_educationId,2013/05/17
10189,2014/03/04,_flag_UCtoBcp,2014/02/22
10189,2014/03/04,_flag_UCtoBcp,2014/02/22
10189,2014/03/04,_flag_UCtoPVR,2014/02/22
10189,2014/03/04,_flag_UCtoPVR,2014/02/22
10189,2014/03/04,_gender,2013/05/17
10189,2014/03/04,_hasBuyCar,2013/05/17
10189,2014/03/04,_idNumber,2013/05/17
10189,2014/03/04,_IsCash,2014/02/23
10189,2014/03/04,_lastUpdateDate,2013/05/17
10189,2014/03/04,_LastUpdateDate,2014/02/23
10189,2014/03/04,_LastUpdateDate,2014/02/23
10189,2014/03/04,_LastUpdateDate,2014/03/03
10189,2014/03/04,_marriageStatusId,2013/05/17
10189,2014/03/04,_mobilePhone,2013/05/17
10189,2014/03/04,_MobilePhone,2014/02/21
10189,2014/03/04,_Phone,2014/02/22
10189,2014/03/04,_Phone,2014/02/22
10189,2014/03/04,_qQ,2013/05/17
10189,2014/03/04,_realName,2013/05/17
10189,2014/03/04,_RealName,2014/02/22
10189,2014/03/04,_regStepId,2013/05/17
10189,2014/03/04,_regStepId,2013/05/17
10189,2014/03/04,_residenceAddress,2013/05/17
10189,2014/03/04,_residencePhone,2013/05/17
10189,2014/03/04,_residenceTypeId,2013/05/17
10189,2014/03/04,_ResidenceTypeId,2014/02/23
10189,2014/03/04,_residenceYears,2013/05/17
10189,2014/03/04,_ResidenceYears,2014/02/23
10189,2014/03/04,_WorkYears,2014/02/23
10193,2014/03/04,_EducationId,2014/02/21
10193,2014/03/04,_HasBuyCar,2014/02/21
10193,2014/03/04,_MarriageStatusId,2014/02/21
10193,2014/03/04,_MobilePhone,2014/02/21
10193,2014/03/04,_MobilePhone,2014/02/21
10193,2014/03/04,_QQ,2014/02/21
10193,2014/03/04,_ResidenceAddress,2014/02/21
10193,2014/03/04,_ResidencePhone,2014/02/21
10193,2014/03/04,_ResidenceTypeId,2014/02/21
10193,2014/03/04,_ResidenceYears,2014/02/21
10195,2014/02/28,_EducationId,2014/02/21
10195,2014/02/28,_HasBuyCar,2014/02/21
10195,2014/02/28,_LastUpdateDate,2014/02/24
10195,2014/02/28,_MarriageStatusId,2014/02/21
10195,2014/02/28,_MobilePhone,2014/02/21
10195,2014/02/28,_QQ,2014/02/21
10195,2014/02/28,_ResidenceAddress,2014/02/21
10195,2014/02/28,_ResidencePhone,2014/02/21
10195,2014/02/28,_ResidenceTypeId,2014/02/21
10195,2014/02/28,_ResidenceYears,2014/02/21
10196,2014/02/26,_EducationId,2014/02/21
10196,2014/02/26,_HasBuyCar,2014/02/21
10196,2014/02/26,_MarriageStatusId,2014/02/21
10196,2014/02/26,_MobilePhone,2014/02/21
10196,2014/02/26,_MobilePhone,2014/02/21
10196,2014/02/26,_QQ,2014/02/21
10196,2014/02/26,_ResidenceAddress,2014/02/21
10196,2014/02/26,_ResidencePhone,2014/02/21
10196,2014/02/26,_ResidenceTypeId,2014/02/21
10196,2014/02/26,_ResidenceYears,2014/02/21
1020,2013/11/21,_EducationId,2013/11/13
1020,2013/11/21,_HasBuyCar,2013/11/13
1020,2013/11/21,_IdNumber,2013/11/13
1020,2013/11/21,_MarriageStatusId,2013/11/13
1020,2013/11/21,_MobilePhone,2013/11/13
1020,2013/11/21,_QQ,2013/11/13
1020,2013/11/21,_RealName,2013/11/13
1020,2013/11/21,_ResidenceAddress,2013/11/13
1020,2013/11/21,_ResidencePhone,2013/11/13
1020,2013/11/21,_ResidenceTypeId,2013/11/13
1020,2013/11/21,_ResidenceYears,2013/11/13
10206,2014/02/27,_EducationId,2014/02/22
10206,2014/02/27,_HasBuyCar,2014/02/22
10206,2014/02/27,_MarriageStatusId,2014/02/22
10206,2014/02/27,_MobilePhone,2014/02/22
10206,2014/02/27,_MobilePhone,2014/02/22
10206,2014/02/27,_QQ,2014/02/22
10206,2014/02/27,_ResidenceAddress,2014/02/22
10206,2014/02/27,_ResidencePhone,2014/02/22
10206,2014/02/27,_ResidenceTypeId,2014/02/22
10206,2014/02/27,_ResidenceYears,2014/02/22
10208,2014/02/28,_EducationId,2014/02/20
10208,2014/02/28,_HasBuyCar,2014/02/20
10208,2014/02/28,_MarriageStatusId,2014/02/20
10208,2014/02/28,_MobilePhone,2014/02/20
10208,2014/02/28,_QQ,2014/02/20
10208,2014/02/28,_ResidenceAddress,2014/02/20
10208,2014/02/28,_ResidencePhone,2014/02/20
10208,2014/02/28,_ResidencePhone,2014/02/22
10208,2014/02/28,_ResidenceTypeId,2014/02/20
10208,2014/02/28,_ResidenceTypeId,2014/02/22
10208,2014/02/28,_ResidenceYears,2014/02/20
1021,2013/11/18,_EducationId,2013/09/22
1021,2013/11/18,_HasBuyCar,2013/09/22
1021,2013/11/18,_IdNumber,2013/09/22
1021,2013/11/18,_LastUpdateDate,2013/09/22
1021,2013/11/18,_LastUpdateDate,2013/09/22
1021,2013/11/18,_LastUpdateDate,2013/11/15
1021,2013/11/18,_LastUpdateDate,2013/11/15
1021,2013/11/18,_MarriageStatusId,2013/09/22
1021,2013/11/18,_MobilePhone,2013/09/22
1021,2013/11/18,_MobilePhone,2013/09/22
1021,2013/11/18,_QQ,2013/09/22
1021,2013/11/18,_RealName,2013/09/22
1021,2013/11/18,_ResidencePhone,2013/09/22
1021,2013/11/18,_ResidenceTypeId,2013/09/22
1021,2013/11/18,_ResidenceYears,2013/09/22
10212,2014/03/03,_EducationId,2014/02/22
10212,2014/03/03,_HasBuyCar,2014/02/22
10212,2014/03/03,_LastUpdateDate,2014/02/22
10212,2014/03/03,_MarriageStatusId,2014/02/22
10212,2014/03/03,_MobilePhone,2014/02/22
10212,2014/03/03,_MobilePhone,2014/02/22
10212,2014/03/03,_QQ,2014/02/22
10212,2014/03/03,_ResidenceAddress,2014/02/22
10212,2014/03/03,_ResidencePhone,2014/02/22
10212,2014/03/03,_ResidenceTypeId,2014/02/22
10212,2014/03/03,_ResidenceYears,2014/02/22
10220,2014/03/09,_EducationId,2014/02/22
10220,2014/03/09,_EducationId,2014/02/22
10220,2014/03/09,_HasBuyCar,2014/02/22
10220,2014/03/09,_HasBuyCar,2014/02/22
10220,2014/03/09,_LastUpdateDate,2014/02/22
10220,2014/03/09,_MarriageStatusId,2014/02/22
10220,2014/03/09,_MarriageStatusId,2014/02/22
10220,2014/03/09,_MobilePhone,2014/02/22
10220,2014/03/09,_MobilePhone,2014/02/22
10220,2014/03/09,_MobilePhone,2014/02/22
10220,2014/03/09,_QQ,2014/02/22
10220,2014/03/09,_QQ,2014/02/22
10220,2014/03/09,_ResidenceAddress,2014/02/22
10220,2014/03/09,_ResidenceAddress,2014/02/22
10220,2014/03/09,_ResidencePhone,2014/02/22
10220,2014/03/09,_ResidencePhone,2014/02/22
10220,2014/03/09,_ResidenceTypeId,2014/02/22
10220,2014/03/09,_ResidenceTypeId,2014/02/22
10220,2014/03/09,_ResidenceYears,2014/02/22
10220,2014/03/09,_ResidenceYears,2014/02/22
10225,2014/02/27,_EducationId,2014/02/22
10225,2014/02/27,_HasBuyCar,2014/02/22
10225,2014/02/27,_MarriageStatusId,2014/02/22
10225,2014/02/27,_MobilePhone,2014/02/22
10225,2014/02/27,_QQ,2014/02/22
10225,2014/02/27,_ResidenceAddress,2014/02/22
10225,2014/02/27,_ResidencePhone,2014/02/22
