Idx,Listinginfo1,LogInfo1,LogInfo2,LogInfo3
10080,2014-03-04,1,2,2014-02-21
10080,2014-03-04,2,1,2014-02-21
10080,2014-03-04,4,1,2014-02-21
10080,2014-03-04,-4,6,2014-02-21
10080,2014-03-04,-4,6,2014-02-25
10080,2014-03-04,-4,6,2014-02-25
10080,2014-03-04,-4,6,2014-02-26
10080,2014-03-04,-4,6,2014-02-26
10080,2014-03-04,-4,6,2014-02-28
10080,2014-03-04,-4,6,2014-02-28
10080,2014-03-04,-4,6,2014-03-01
10081,2014-02-27,1,0,2014-02-21
10081,2014-02-27,1,1,2014-02-21
10081,2014-02-27,1,20,2014-02-21
10081,2014-02-27,1,2,2014-02-21
10081,2014-02-27,2,1,2014-02-21
10081,2014-02-27,2,21,2014-02-27
10081,2014-02-27,4,1,2014-02-21
10081,2014-02-27,-4,6,2014-02-21
10081,2014-02-27,-4,6,2014-02-21
10081,2014-02-27,-4,6,2014-02-21
10081,2014-02-27,-4,6,2014-02-21
10081,2014-02-27,-4,6,2014-02-21
10081,2014-02-27,-4,6,2014-02-21
10081,2014-02-27,-4,6,2014-02-21
10081,2014-02-27,-4,6,2014-02-22
10081,2014-02-27,-4,6,2014-02-22
10081,2014-02-27,-4,6,2014-02-23
10081,2014-02-27,-4,6,2014-02-24
10081,2014-02-27,-4,6,2014-02-24
10081,2014-02-27,-4,6,2014-02-24
10081,2014-02-27,-4,6,2014-02-24
10081,2014-02-27,-4,6,2014-02-24
10081,2014-02-27,-4,6,2014-02-24
10081,2014-02-27,-4,6,2014-02-25
10081,2014-02-27,-4,6,2014-02-25
10081,2014-02-27,-4,6,2014-02-26
10081,2014-02-27,-4,6,2014-02-26
10081,2014-02-27,-4,6,2014-02-27
10081,2014-02-27,-4,6,2014-02-27
10081,2014-02-27,-4,6,2014-02-27
10081,2014-02-27,-4,6,2014-02-27
10081,2014-02-27,4,7,2014-02-21
10084,2014-03-04,1,0,2014-02-21
10084,2014-03-04,1,1,2014-02-21
10084,2014-03-04,1,20,2014-02-21
10084,2014-03-04,1,2,2014-02-21
10084,2014-03-04,2,1,2014-02-21
10084,2014-03-04,4,1,2014-02-21
10084,2014-03-04,-4,6,2014-02-21
10084,2014-03-04,-4,6,2014-02-25
10084,2014-03-04,-4,6,2014-02-25
10084,2014-03-04,-4,6,2014-02-27
10084,2014-03-04,-4,6,2014-02-28
10084,2014-03-04,-4,6,2014-03-03
10084,2014-03-04,-4,6,2014-03-03
10086,2014-03-06,-10,13,2014-02-21
10086,2014-03-06,1,0,2014-02-21
10086,2014-03-06,1,1,2014-02-21
10086,2014-03-06,1,20,2014-02-21
10086,2014-03-06,1,2,2014-02-21
10086,2014-03-06,2,1,2014-02-21
10086,2014-03-06,3,1,2014-02-21
10086,2014-03-06,4,1,2014-02-21
10086,2014-03-06,-4,6,2014-02-21
10086,2014-03-06,-4,6,2014-02-21
10086,2014-03-06,-4,6,2014-02-21
10086,2014-03-06,-4,6,2014-02-21
10086,2014-03-06,-4,6,2014-02-21
10086,2014-03-06,-4,6,2014-02-21
10086,2014-03-06,-4,6,2014-02-21
10086,2014-03-06,-4,6,2014-02-21
10086,2014-03-06,-4,6,2014-02-22
10086,2014-03-06,-4,6,2014-02-22
10086,2014-03-06,-4,6,2014-02-23
10086,2014-03-06,-4,6,2014-02-23
10086,2014-03-06,-4,6,2014-02-27
10086,2014-03-06,-4,6,2014-03-04
10086,2014-03-06,-4,6,2014-03-05
10087,2014-03-04,1,0,2013-12-29
10087,2014-03-04,1,1,2013-12-29
10087,2014-03-04,1,20,2013-12-29
10087,2014-03-04,1,2,2014-02-21
10087,2014-03-04,2,1,2013-12-29
10087,2014-03-04,4,1,2013-12-29
10087,2014-03-04,-4,6,2013-12-29
10087,2014-03-04,-4,6,2014-02-21
10087,2014-03-04,-4,6,2014-02-23
10087,2014-03-04,-4,6,2014-02-23
10087,2014-03-04,-4,6,2014-03-02
10087,2014-03-04,-4,6,2014-03-02
10087,2014-03-04,-4,6,2014-03-02
10087,2014-03-04,-4,6,2014-03-03
10087,2014-03-04,4,7,2014-02-21
10087,2014-03-04,4,7,2014-03-02
10088,2014-02-25,10,0,2012-12-02
10088,2014-02-25,107,6,2014-02-21
10088,2014-02-25,107,6,2014-02-21
10088,2014-02-25,107,6,2014-02-21
10088,2014-02-25,107,6,2014-02-22
10088,2014-02-25,107,6,2014-02-22
10088,2014-02-25,107,6,2014-02-23
10088,2014-02-25,107,6,2014-02-23
10088,2014-02-25,107,6,2014-02-24
10088,2014-02-25,107,6,2014-02-25
10088,2014-02-25,107,6,2014-02-25
10088,2014-02-25,107,6,2014-02-25
10088,2014-02-25,107,6,2014-02-25
10088,2014-02-25,1,1,2012-12-02
10088,2014-02-25,1,20,2014-02-21
10088,2014-02-25,1,2,2014-02-21
10088,2014-02-25,1,6,2012-12-02
10088,2014-02-25,2,1,2012-12-02
10088,2014-02-25,4,1,2012-12-02
10088,2014-02-25,-4,6,2014-02-21
10088,2014-02-25,-4,6,2014-02-21
10088,2014-02-25,-4,6,2014-02-21
10088,2014-02-25,-4,6,2014-02-21
10088,2014-02-25,-4,6,2014-02-22
10088,2014-02-25,-4,6,2014-02-22
10088,2014-02-25,-4,6,2014-02-23
10088,2014-02-25,-4,6,2014-02-23
10088,2014-02-25,-4,6,2014-02-24
10088,2014-02-25,-4,6,2014-02-24
10088,2014-02-25,-4,6,2014-02-25
10088,2014-02-25,-4,6,2014-02-25
10088,2014-02-25,-4,6,2014-02-25
10088,2014-02-25,-4,6,2014-02-25
10089,2014-02-27,1,0,2014-02-21
10089,2014-02-27,1,1,2014-02-21
10089,2014-02-27,1,20,2014-02-21
10089,2014-02-27,1,2,2014-02-21
10089,2014-02-27,2,1,2014-02-21
10089,2014-02-27,2,21,2014-02-27
10089,2014-02-27,4,1,2014-02-21
10089,2014-02-27,-4,6,2014-02-21
10089,2014-02-27,-4,6,2014-02-21
10089,2014-02-27,-4,6,2014-02-21
10089,2014-02-27,-4,6,2014-02-21
10089,2014-02-27,-4,6,2014-02-21
10089,2014-02-27,-4,6,2014-02-21
10089,2014-02-27,-4,6,2014-02-21
10089,2014-02-27,-4,6,2014-02-21
10089,2014-02-27,-4,6,2014-02-21
10089,2014-02-27,-4,6,2014-02-21
10089,2014-02-27,-4,6,2014-02-21
10089,2014-02-27,-4,6,2014-02-21
10089,2014-02-27,-4,6,2014-02-21
10089,2014-02-27,-4,6,2014-02-21
10089,2014-02-27,-4,6,2014-02-22
10089,2014-02-27,-4,6,2014-02-22
10089,2014-02-27,-4,6,2014-02-22
10089,2014-02-27,-4,6,2014-02-22
10089,2014-02-27,-4,6,2014-02-22
10089,2014-02-27,-4,6,2014-02-22
10089,2014-02-27,-4,6,2014-02-22
10089,2014-02-27,-4,6,2014-02-24
10089,2014-02-27,-4,6,2014-02-24
10089,2014-02-27,-4,6,2014-02-24
10089,2014-02-27,-4,6,2014-02-24
10089,2014-02-27,-4,6,2014-02-24
10089,2014-02-27,-4,6,2014-02-24
10089,2014-02-27,-4,6,2014-02-24
10089,2014-02-27,-4,6,2014-02-24
10089,2014-02-27,-4,6,2014-02-25
10089,2014-02-27,-4,6,2014-02-27
1009,2013-11-20,1,0,2013-11-13
1009,2013-11-20,1,1,2013-11-13
1009,2013-11-20,1,20,2013-11-13
1009,2013-11-20,1,2,2013-11-13
1009,2013-11-20,2,1,2013-11-13
1009,2013-11-20,4,1,2013-11-13
1009,2013-11-20,-4,6,2013-11-13
10091,2014-02-24,1,2,2014-02-21
10091,2014-02-24,-4,6,2014-02-21
10091,2014-02-24,-4,6,2014-02-24
10091,2014-02-24,-4,6,2014-02-24
10096,2014-02-28,1,0,2014-02-21
10096,2014-02-28,1,1,2014-02-21
10096,2014-02-28,1,20,2014-02-21
10096,2014-02-28,1,2,2014-02-21
10096,2014-02-28,2,1,2014-02-21
10096,2014-02-28,2,21,2014-02-28
10096,2014-02-28,4,1,2014-02-21
10096,2014-02-28,-4,6,2014-02-21
10096,2014-02-28,-4,6,2014-02-21
10096,2014-02-28,-4,6,2014-02-22
10096,2014-02-28,-4,6,2014-02-23
10096,2014-02-28,-4,6,2014-02-24
10096,2014-02-28,-4,6,2014-02-24
10096,2014-02-28,-4,6,2014-02-24
10096,2014-02-28,-4,6,2014-02-25
10096,2014-02-28,-4,6,2014-02-26
10096,2014-02-28,-4,6,2014-02-26
10096,2014-02-28,-4,6,2014-02-28
10100,2014-02-28,-10,13,2014-02-26
10100,2014-02-28,1,0,2014-02-21
10100,2014-02-28,1,1,2014-02-21
10100,2014-02-28,1,20,2014-02-21
10100,2014-02-28,1,2,2014-02-21
10100,2014-02-28,1,4,2014-02-25
10100,2014-02-28,2,1,2014-02-21
10100,2014-02-28,3,1,2014-02-26
10100,2014-02-28,4,1,2014-02-21
10100,2014-02-28,-4,6,2014-02-21
10100,2014-02-28,-4,6,2014-02-21
10100,2014-02-28,-4,6,2014-02-21
10100,2014-02-28,-4,6,2014-02-21
10100,2014-02-28,-4,6,2014-02-21
10100,2014-02-28,-4,6,2014-02-21
10100,2014-02-28,-4,6,2014-02-21
10100,2014-02-28,-4,6,2014-02-21
10100,2014-02-28,-4,6,2014-02-22
10100,2014-02-28,-4,6,2014-02-22
10100,2014-02-28,-4,6,2014-02-22
10100,2014-02-28,-4,6,2014-02-23
10100,2014-02-28,-4,6,2014-02-25
10100,2014-02-28,-4,6,2014-02-25
10100,2014-02-28,-4,6,2014-02-25
10100,2014-02-28,-4,6,2014-02-25
10100,2014-02-28,-4,6,2014-02-25
10100,2014-02-28,-4,6,2014-02-25
10100,2014-02-28,-4,6,2014-02-25
10100,2014-02-28,-4,6,2014-02-25
10100,2014-02-28,-4,6,2014-02-25
10100,2014-02-28,-4,6,2014-02-25
10100,2014-02-28,-4,6,2014-02-25
10100,2014-02-28,-4,6,2014-02-26
10100,2014-02-28,-4,6,2014-02-26
10100,2014-02-28,-4,6,2014-02-26
10100,2014-02-28,-4,6,2014-02-26
10100,2014-02-28,-4,6,2014-02-26
10100,2014-02-28,-4,6,2014-02-26
10100,2014-02-28,-4,6,2014-02-26
10100,2014-02-28,-4,6,2014-02-26
10100,2014-02-28,-4,6,2014-02-26
10100,2014-02-28,-4,6,2014-02-26
10100,2014-02-28,-4,6,2014-02-26
10100,2014-02-28,-4,6,2014-02-26
10100,2014-02-28,-4,6,2014-02-26
10100,2014-02-28,-4,6,2014-02-26
10100,2014-02-28,-4,6,2014-02-26
10100,2014-02-28,-4,6,2014-02-27
10100,2014-02-28,-4,6,2014-02-27
10100,2014-02-28,-4,6,2014-02-27
10100,2014-02-28,-4,6,2014-02-27
10100,2014-02-28,-4,6,2014-02-27
10100,2014-02-28,-4,6,2014-02-27
10100,2014-02-28,-4,6,2014-02-27
10100,2014-02-28,-4,6,2014-02-27
10100,2014-02-28,-4,6,2014-02-27
10100,2014-02-28,-4,6,2014-02-27
10100,2014-02-28,-4,6,2014-02-28
10100,2014-02-28,-4,6,2014-02-28
10100,2014-02-28,-4,6,2014-02-28
10100,2014-02-28,-4,6,2014-02-28
10101,2014-02-28,1,0,2014-02-21
10101,2014-02-28,1,1,2014-02-21
10101,2014-02-28,1,20,2014-02-21
10101,2014-02-28,1,2,2014-02-21
10101,2014-02-28,2,1,2014-02-21
10101,2014-02-28,2,21,2014-02-27
10101,2014-02-28,4,1,2014-02-21
10101,2014-02-28,-4,6,2014-02-21
10101,2014-02-28,-4,6,2014-02-23
10101,2014-02-28,-4,6,2014-02-23
10101,2014-02-28,-4,6,2014-02-24
10101,2014-02-28,-4,6,2014-02-27
10105,2014-02-22,-10,13,2014-02-21
10105,2014-02-22,107,6,2014-02-20
10105,2014-02-22,107,6,2014-02-21
10105,2014-02-22,107,6,2014-02-21
10105,2014-02-22,107,6,2014-02-21
10105,2014-02-22,107,6,2014-02-22
10105,2014-02-22,1,2,2014-02-21
10105,2014-02-22,1,4,2014-02-20
10105,2014-02-22,2,21,2014-02-22
10105,2014-02-22,3,1,2014-02-21
10105,2014-02-22,-4,6,2014-02-20
10105,2014-02-22,-4,6,2014-02-21
10105,2014-02-22,-4,6,2014-02-21
10105,2014-02-22,-4,6,2014-02-21
10105,2014-02-22,-4,6,2014-02-22
10106,2014-02-28,107,6,2014-02-23
10106,2014-02-28,107,6,2014-02-23
10106,2014-02-28,107,6,2014-02-24
10106,2014-02-28,107,6,2014-02-25
10106,2014-02-28,107,6,2014-02-25
10106,2014-02-28,107,6,2014-02-27
10106,2014-02-28,107,6,2014-02-27
10106,2014-02-28,1,1,2014-02-21
10106,2014-02-28,1,20,2014-02-21
10106,2014-02-28,12,0,2014-02-21
10106,2014-02-28,1,2,2014-02-21
10106,2014-02-28,2,1,2014-02-21
10106,2014-02-28,4,1,2014-02-21
10106,2014-02-28,-4,6,2014-02-21
10106,2014-02-28,-4,6,2014-02-23
10106,2014-02-28,-4,6,2014-02-23
10106,2014-02-28,-4,6,2014-02-24
10106,2014-02-28,-4,6,2014-02-25
10106,2014-02-28,-4,6,2014-02-25
10106,2014-02-28,-4,6,2014-02-27
10106,2014-02-28,-4,6,2014-02-27
10109,2014-02-25,1,0,2011-06-30
10109,2014-02-25,1,1,2011-06-30
10109,2014-02-25,1,20,2011-06-30
10109,2014-02-25,1,21,2011-06-30
10109,2014-02-25,1,2,2014-02-21
10109,2014-02-25,2,1,2011-06-30
10109,2014-02-25,4,1,2011-06-30
10109,2014-02-25,4,6,2011-06-30
10109,2014-02-25,4,6,2011-06-30
10109,2014-02-25,4,6,2011-06-30
10109,2014-02-25,4,6,2011-06-30
10109,2014-02-25,4,6,2011-06-30
10109,2014-02-25,-4,6,2014-02-21
10109,2014-02-25,-4,6,2014-02-21
10109,2014-02-25,-4,6,2014-02-21
10109,2014-02-25,-4,6,2014-02-22
10109,2014-02-25,-4,6,2014-02-22
10109,2014-02-25,-4,6,2014-02-22
10109,2014-02-25,-4,6,2014-02-22
10109,2014-02-25,-4,6,2014-02-22
10109,2014-02-25,-4,6,2014-02-23
10109,2014-02-25,-4,6,2014-02-23
10109,2014-02-25,-4,6,2014-02-24
10109,2014-02-25,-4,6,2014-02-24
10109,2014-02-25,-4,6,2014-02-24
10109,2014-02-25,-4,6,2014-02-25
10109,2014-02-25,-4,6,2014-02-25
10109,2014-02-25,4,7,2014-02-21
10110,2014-02-28,1,2,2014-02-21
10110,2014-02-28,2,21,2014-02-28
10110,2014-02-28,-4,6,2014-02-21
10110,2014-02-28,-4,6,2014-02-21
10110,2014-02-28,-4,6,2014-02-21
10110,2014-02-28,-4,6,2014-02-23
10110,2014-02-28,-4,6,2014-02-28
10110,2014-02-28,4,7,2014-02-21
10111,2014-02-28,1,0,2014-02-21
10111,2014-02-28,1,1,2014-02-21
10111,2014-02-28,1,20,2014-02-21
10111,2014-02-28,1,2,2014-02-21
10111,2014-02-28,2,1,2014-02-21
10111,2014-02-28,4,1,2014-02-21
10111,2014-02-28,-4,6,2014-02-21
10111,2014-02-28,-4,6,2014-02-25
10111,2014-02-28,-4,6,2014-02-25
10111,2014-02-28,-4,6,2014-02-25
10111,2014-02-28,-4,6,2014-02-25
10111,2014-02-28,-4,6,2014-02-25
10111,2014-02-28,-4,6,2014-02-26
10111,2014-02-28,-4,6,2014-02-27
10111,2014-02-28,-4,6,2014-02-27
10111,2014-02-28,-4,6,2014-02-28
10111,2014-02-28,4,7,2014-02-25
10113,2014-02-28,1,0,2014-02-21
10113,2014-02-28,1,1,2014-02-21
10113,2014-02-28,1,20,2014-02-21
10113,2014-02-28,1,2,2014-02-21
10113,2014-02-28,2,1,2014-02-21
10113,2014-02-28,2,21,2014-02-28
10113,2014-02-28,4,1,2014-02-21
10113,2014-02-28,-4,6,2014-02-21
10113,2014-02-28,-4,6,2014-02-21
10113,2014-02-28,-4,6,2014-02-21
10113,2014-02-28,-4,6,2014-02-26
10116,2014-02-26,10,0,2013-07-30
10116,2014-02-26,100,6,2013-07-31
10116,2014-02-26,100,6,2013-08-01
10116,2014-02-26,100,6,2013-08-02
10116,2014-02-26,100,6,2013-08-06
10116,2014-02-26,100,6,2013-08-09
10116,2014-02-26,100,6,2013-08-19
10116,2014-02-26,100,6,2013-09-02
10116,2014-02-26,100,6,2013-09-05
10116,2014-02-26,100,6,2013-09-10
10116,2014-02-26,100,6,2013-10-21
10116,2014-02-26,100,6,2013-10-30
10116,2014-02-26,100,6,2013-11-21
10116,2014-02-26,100,6,2013-12-02
10116,2014-02-26,100,6,2013-12-02
10116,2014-02-26,100,6,2013-12-02
10116,2014-02-26,100,6,2014-02-21
10116,2014-02-26,100,6,2014-02-23
10116,2014-02-26,100,6,2014-02-24
10116,2014-02-26,100,6,2014-02-25
10116,2014-02-26,1,1,2013-07-30
10116,2014-02-26,1,20,2013-07-30
10116,2014-02-26,1,2,2014-02-21
10116,2014-02-26,1,4,2014-02-21
10116,2014-02-26,1,6,2013-07-30
10116,2014-02-26,2,1,2013-07-30
10116,2014-02-26,2,21,2014-02-26
10116,2014-02-26,2,3,2013-07-31
10116,2014-02-26,2,3,2013-08-01
10116,2014-02-26,2,3,2013-09-02
10116,2014-02-26,3,1,2013-07-30
10116,2014-02-26,4,0,2013-07-30
10116,2014-02-26,4,19,2013-07-31
10116,2014-02-26,-4,6,2013-08-19
10116,2014-02-26,-4,6,2013-09-02
10116,2014-02-26,-4,6,2013-09-05
10116,2014-02-26,-4,6,2013-09-10
10116,2014-02-26,-4,6,2013-10-21
10116,2014-02-26,-4,6,2013-10-30
10116,2014-02-26,-4,6,2013-11-21
10116,2014-02-26,-4,6,2013-12-02
10116,2014-02-26,-4,6,2014-02-21
10116,2014-02-26,-4,6,2014-02-21
10116,2014-02-26,-4,6,2014-02-21
10116,2014-02-26,-4,6,2014-02-23
10116,2014-02-26,-4,6,2014-02-24
10116,2014-02-26,-4,6,2014-02-25
10116,2014-02-26,4,7,2013-07-30
10116,2014-02-26,4,7,2013-12-02
10119,2014-02-26,1,0,2014-02-21
10119,2014-02-26,1,1,2014-02-21
10119,2014-02-26,1,20,2014-02-21
10119,2014-02-26,1,2,2014-02-21
10119,2014-02-26,2,1,2014-02-21
10119,2014-02-26,4,1,2014-02-21
10119,2014-02-26,-4,6,2014-02-21
10119,2014-02-26,-4,6,2014-02-21
10119,2014-02-26,-4,6,2014-02-24
10119,2014-02-26,-4,6,2014-02-24
10119,2014-02-26,-4,6,2014-02-24
10119,2014-02-26,-4,6,2014-02-26
10119,2014-02-26,-4,6,2014-02-26
10124,2014-02-27,1,0,2014-02-21
10124,2014-02-27,1,1,2014-02-21
10124,2014-02-27,1,20,2014-02-21
10124,2014-02-27,1,2,2014-02-21
10124,2014-02-27,2,1,2014-02-21
10124,2014-02-27,4,1,2014-02-21
10124,2014-02-27,-4,6,2014-02-21
10124,2014-02-27,-4,6,2014-02-21
10124,2014-02-27,-4,6,2014-02-21
10124,2014-02-27,-4,6,2014-02-21
10124,2014-02-27,-4,6,2014-02-21
10124,2014-02-27,-4,6,2014-02-21
10124,2014-02-27,-4,6,2014-02-21
10124,2014-02-27,-4,6,2014-02-22
10124,2014-02-27,-4,6,2014-02-22
10124,2014-02-27,-4,6,2014-02-22
10124,2014-02-27,-4,6,2014-02-22
10124,2014-02-27,-4,6,2014-02-22
10124,2014-02-27,-4,6,2014-02-22
10124,2014-02-27,-4,6,2014-02-22
10124,2014-02-27,-4,6,2014-02-22
10124,2014-02-27,-4,6,2014-02-23
10124,2014-02-27,-4,6,2014-02-23
10124,2014-02-27,-4,6,2014-02-24
10124,2014-02-27,-4,6,2014-02-24
10124,2014-02-27,-4,6,2014-02-24
10124,2014-02-27,-4,6,2014-02-25
10124,2014-02-27,-4,6,2014-02-26
10124,2014-02-27,-4,6,2014-02-27
10124,2014-02-27,-4,6,2014-02-27
10124,2014-02-27,-4,6,2014-02-27
10124,2014-02-27,-4,6,2014-02-27
10124,2014-02-27,-4,6,2014-02-27
10124,2014-02-27,-4,6,2014-02-27
10124,2014-02-27,-4,6,2014-02-27
10124,2014-02-27,-4,6,2014-02-27
10124,2014-02-27,-4,6,2014-02-27
10124,2014-02-27,-4,6,2014-02-27
10124,2014-02-27,-4,6,2014-02-27
10124,2014-02-27,-4,6,2014-02-27
10128,2014-03-06,1,0,2014-02-21
10128,2014-03-06,1,1,2014-02-21
10128,2014-03-06,1,20,2014-02-21
10128,2014-03-06,1,2,2014-02-21
10128,2014-03-06,2,1,2014-02-21
10128,2014-03-06,4,1,2014-02-21
10128,2014-03-06,-4,6,2014-02-21
10128,2014-03-06,-4,6,2014-02-21
10128,2014-03-06,-4,6,2014-02-26
10132,2014-03-04,107,6,2014-02-27
10132,2014-03-04,1,1,2014-02-21
10132,2014-03-04,1,20,2014-02-21
10132,2014-03-04,12,0,2014-02-21
10132,2014-03-04,1,2,2014-02-21
10132,2014-03-04,2,1,2014-02-21
10132,2014-03-04,2,21,2014-03-04
10132,2014-03-04,4,1,2014-02-21
10132,2014-03-04,-4,6,2014-02-21
10132,2014-03-04,-4,6,2014-02-27
10135,2014-02-28,10,20,2014-02-21
10135,2014-02-28,107,6,2014-02-25
10135,2014-02-28,107,6,2014-02-26
10135,2014-02-28,107,6,2014-02-27
10135,2014-02-28,107,6,2014-02-28
10135,2014-02-28,1,2,2014-02-21
10135,2014-02-28,2,21,2014-02-28
10135,2014-02-28,-4,6,2014-02-21
10135,2014-02-28,-4,6,2014-02-25
10135,2014-02-28,-4,6,2014-02-26
10135,2014-02-28,-4,6,2014-02-27
10135,2014-02-28,-4,6,2014-02-27
10135,2014-02-28,-4,6,2014-02-27
10135,2014-02-28,-4,6,2014-02-28
10137,2014-02-25,10,20,2014-02-23
10137,2014-02-25,1,2,2014-02-21
10137,2014-02-25,2,21,2014-02-25
10137,2014-02-25,2,3,2014-02-24
10137,2014-02-25,2,3,2014-02-24
10137,2014-02-25,-4,6,2014-02-20
10137,2014-02-25,-4,6,2014-02-21
10137,2014-02-25,-4,6,2014-02-21
10137,2014-02-25,-4,6,2014-02-22
10137,2014-02-25,-4,6,2014-02-22
10137,2014-02-25,-4,6,2014-02-23
10137,2014-02-25,-4,6,2014-02-23
10137,2014-02-25,-4,6,2014-02-23
10137,2014-02-25,-4,6,2014-02-23
10137,2014-02-25,-4,6,2014-02-23
10137,2014-02-25,-4,6,2014-02-23
10137,2014-02-25,-4,6,2014-02-23
10137,2014-02-25,-4,6,2014-02-23
10137,2014-02-25,-4,6,2014-02-23
10137,2014-02-25,-4,6,2014-02-23
10137,2014-02-25,-4,6,2014-02-23
10137,2014-02-25,-4,6,2014-02-23
10137,2014-02-25,-4,6,2014-02-23
10137,2014-02-25,-4,6,2014-02-24
10137,2014-02-25,-4,6,2014-02-24
10137,2014-02-25,-4,6,2014-02-24
10137,2014-02-25,-4,6,2014-02-24
10137,2014-02-25,-4,6,2014-02-24
10137,2014-02-25,-4,6,2014-02-25
10137,2014-02-25,-4,6,2014-02-25
10137,2014-02-25,-4,6,2014-02-25
10137,2014-02-25,-4,6,2014-02-25
10137,2014-02-25,-4,6,2014-02-25
10137,2014-02-25,4,7,2014-02-21
10138,2014-03-05,1,0,2014-02-21
10138,2014-03-05,1,1,2014-02-21
10138,2014-03-05,1,20,2014-02-21
10138,2014-03-05,1,2,2014-02-21
10138,2014-03-05,2,1,2014-02-21
10138,2014-03-05,4,1,2014-02-21
10138,2014-03-05,-4,6,2014-02-21
10138,2014-03-05,-4,6,2014-02-21
10138,2014-03-05,-4,6,2014-02-22
10138,2014-03-05,-4,6,2014-02-23
10138,2014-03-05,-4,6,2014-02-24
10138,2014-03-05,-4,6,2014-02-24
10138,2014-03-05,-4,6,2014-02-24
10138,2014-03-05,-4,6,2014-02-24
10138,2014-03-05,-4,6,2014-02-25
10138,2014-03-05,-4,6,2014-02-25
10138,2014-03-05,-4,6,2014-02-26
10138,2014-03-05,-4,6,2014-02-26
10138,2014-03-05,-4,6,2014-02-26
10138,2014-03-05,-4,6,2014-02-27
10138,2014-03-05,-4,6,2014-02-28
10138,2014-03-05,-4,6,2014-02-28
10138,2014-03-05,-4,6,2014-03-01
10138,2014-03-05,-4,6,2014-03-02
10138,2014-03-05,-4,6,2014-03-03
10138,2014-03-05,-4,6,2014-03-04
10138,2014-03-05,-4,6,2014-03-05
10138,2014-03-05,-4,6,2014-03-05
10138,2014-03-05,-4,6,2014-03-05
1014,2013-11-18,1,0,2013-11-11
1014,2013-11-18,1,1,2013-11-11
1014,2013-11-18,1,20,2013-11-11
1014,2013-11-18,1,20,2013-11-11
1014,2013-11-18,1,2,2013-11-13
1014,2013-11-18,2,1,2013-11-11
1014,2013-11-18,4,1,2013-11-11
1014,2013-11-18,-4,6,2013-11-11
1014,2013-11-18,-4,6,2013-11-13
1014,2013-11-18,-4,6,2013-11-13
10145,2014-02-27,107,6,2014-02-21
10145,2014-02-27,107,6,2014-02-22
10145,2014-02-27,107,6,2014-02-25
10145,2014-02-27,107,6,2014-02-27
10145,2014-02-27,1,1,2014-02-21
10145,2014-02-27,1,20,2014-02-21
10145,2014-02-27,12,0,2014-02-21
10145,2014-02-27,1,2,2014-02-21
10145,2014-02-27,2,1,2014-02-21
10145,2014-02-27,4,1,2014-02-21
10145,2014-02-27,-4,6,2014-02-21
10145,2014-02-27,-4,6,2014-02-21
10145,2014-02-27,-4,6,2014-02-22
10145,2014-02-27,-4,6,2014-02-25
10145,2014-02-27,-4,6,2014-02-27
10146,2014-02-28,1,0,2014-02-21
10146,2014-02-28,1,1,2014-02-21
10146,2014-02-28,1,20,2014-02-21
10146,2014-02-28,1,2,2014-02-21
10146,2014-02-28,2,1,2014-02-21
10146,2014-02-28,4,1,2014-02-21
10146,2014-02-28,-4,6,2014-02-21
10146,2014-02-28,-4,6,2014-02-22
10146,2014-02-28,-4,6,2014-02-22
10146,2014-02-28,-4,6,2014-02-22
10146,2014-02-28,-4,6,2014-02-22
10146,2014-02-28,-4,6,2014-02-23
10146,2014-02-28,-4,6,2014-02-23
10146,2014-02-28,-4,6,2014-02-23
10146,2014-02-28,-4,6,2014-02-23
10146,2014-02-28,-4,6,2014-02-24
10146,2014-02-28,-4,6,2014-02-24
10146,2014-02-28,-4,6,2014-02-24
10146,2014-02-28,-4,6,2014-02-24
10146,2014-02-28,-4,6,2014-02-24
10146,2014-02-28,-4,6,2014-02-24
10146,2014-02-28,-4,6,2014-02-24
10146,2014-02-28,-4,6,2014-02-24
10146,2014-02-28,-4,6,2014-02-24
10146,2014-02-28,-4,6,2014-02-24
10146,2014-02-28,-4,6,2014-02-25
10146,2014-02-28,-4,6,2014-02-25
10146,2014-02-28,-4,6,2014-02-25
10146,2014-02-28,-4,6,2014-02-25
10146,2014-02-28,-4,6,2014-02-26
10146,2014-02-28,-4,6,2014-02-26
10146,2014-02-28,-4,6,2014-02-26
10146,2014-02-28,-4,6,2014-02-26
10146,2014-02-28,-4,6,2014-02-26
10146,2014-02-28,-4,6,2014-02-26
10146,2014-02-28,-4,6,2014-02-27
10146,2014-02-28,-4,6,2014-02-27
10146,2014-02-28,-4,6,2014-02-27
10146,2014-02-28,-4,6,2014-02-27
10146,2014-02-28,-4,6,2014-02-27
10146,2014-02-28,-4,6,2014-02-27
10146,2014-02-28,-4,6,2014-02-27
10146,2014-02-28,-4,6,2014-02-28
10146,2014-02-28,-4,6,2014-02-28
10146,2014-02-28,-4,6,2014-02-28
10146,2014-02-28,-4,6,2014-02-28
10147,2014-03-06,1,0,2014-02-21
10147,2014-03-06,1,1,2014-02-21
10147,2014-03-06,1,20,2014-02-21
10147,2014-03-06,1,2,2014-02-21
10147,2014-03-06,1,2,2014-02-21
10147,2014-03-06,1,2,2014-02-21
10147,2014-03-06,2,1,2014-02-21
10147,2014-03-06,2,21,2014-03-06
10147,2014-03-06,4,1,2014-02-21
